epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,114.43,1.63439,1.30706,1.47011,0.42179,0.52957,0.45127,0.21218,1.86861,1.74364,1.73099,0.0028713,0.0028713,0.0028713
15,121.244,1.60711,1.23854,1.4296,0.48769,0.549,0.49621,0.23629,1.82809,1.87772,1.7879,0.0028614,0.0028614,0.0028614
16,128.001,1.59533,1.28627,1.41769,0.67334,0.45384,0.4059,0.20106,1.85908,1.75693,1.77843,0.0028515,0.0028515,0.0028515
17,134.836,1.57769,1.22131,1.40778,0.66218,0.47175,0.51143,0.25827,1.79556,1.5335,1.68931,0.0028416,0.0028416,0.0028416
18,141.653,1.53112,1.24571,1.39822,0.57298,0.50184,0.51225,0.27628,1.76541,1.53042,1.66641,0.0028317,0.0028317,0.0028317
19,148.464,1.51817,1.14253,1.35026,0.55391,0.49918,0.54309,0.30083,1.70469,1.51534,1.67487,0.0028218,0.0028218,0.0028218
20,155.214,1.53842,1.20597,1.39621,0.57298,0.48827,0.50722,0.2808,1.58142,1.57496,1.52674,0.0028119,0.0028119,0.0028119
21,162.427,1.54153,1.21442,1.38277,0.44991,0.41013,0.44139,0.22833,1.7382,1.90793,1.62346,0.002802,0.002802,0.002802
22,169.189,1.51344,1.12159,1.37193,0.8172,0.49609,0.51468,0.21012,1.88755,1.89098,1.74746,0.0027921,0.0027921,0.0027921
23,175.989,1.45483,1.0798,1.31393,0.79352,0.46977,0.45995,0.24169,1.91832,1.40858,1.72892,0.0027822,0.0027822,0.0027822
24,182.99,1.48911,1.09492,1.31944,0.47684,0.51573,0.48503,0.22271,1.9123,1.42467,1.7237,0.0027723,0.0027723,0.0027723
25,190.092,1.45586,1.06543,1.31013,0.50343,0.47529,0.50826,0.23348,1.91667,1.43624,1.69437,0.0027624,0.0027624,0.0027624
26,197.063,1.50825,1.13775,1.34158,0.61728,0.48325,0.56353,0.28329,1.80666,1.46935,1.72251,0.0027525,0.0027525,0.0027525
27,204.02,1.47804,1.06072,1.32191,0.60758,0.46357,0.49852,0.24979,1.96411,1.40524,1.84639,0.0027426,0.0027426,0.0027426
28,210.824,1.51043,1.10653,1.35107,0.6196,0.52885,0.56226,0.31405,1.61884,1.21818,1.53997,0.0027327,0.0027327,0.0027327
29,217.596,1.42552,1.04229,1.29484,0.91884,0.45417,0.54285,0.27723,1.79109,1.28064,1.67504,0.0027228,0.0027228,0.0027228
30,224.383,1.42707,1.03529,1.29982,0.60661,0.55392,0.58534,0.28851,1.76557,1.23916,1.6277,0.0027129,0.0027129,0.0027129
31,231.166,1.46848,1.03398,1.30404,0.61275,0.54295,0.6184,0.34984,1.68326,1.23743,1.57136,0.002703,0.002703,0.002703
32,237.738,1.44991,1.04097,1.31567,0.5712,0.64992,0.60477,0.32183,1.65861,1.04111,1.55267,0.0026931,0.0026931,0.0026931
33,244.399,1.42176,1.01372,1.27206,0.84306,0.52034,0.60986,0.34376,1.69183,1.2401,1.56571,0.0026832,0.0026832,0.0026832
34,251.052,1.42845,1.0661,1.29228,0.82314,0.4926,0.55175,0.29556,1.66027,1.42327,1.57449,0.0026733,0.0026733,0.0026733
35,257.622,1.45806,1.04349,1.32564,0.68636,0.54425,0.55765,0.26119,1.83,1.29016,1.72915,0.0026634,0.0026634,0.0026634
36,264.494,1.46564,1.0372,1.32765,0.66252,0.47577,0.56486,0.3135,1.7232,1.42346,1.59853,0.0026535,0.0026535,0.0026535
37,271.117,1.41489,0.97458,1.28877,0.65175,0.55636,0.55549,0.2838,1.70064,1.57127,1.59765,0.0026436,0.0026436,0.0026436
38,277.926,1.40561,1.02725,1.27984,0.8452,0.52159,0.5911,0.33717,1.6492,1.53369,1.54995,0.0026337,0.0026337,0.0026337
39,284.75,1.37529,0.95946,1.26128,0.59431,0.57043,0.58814,0.29566,1.8175,1.29935,1.63019,0.0026238,0.0026238,0.0026238
40,291.6,1.40319,0.96448,1.26963,0.71743,0.57902,0.56804,0.28855,1.86647,1.24304,1.7059,0.0026139,0.0026139,0.0026139
41,298.403,1.36399,0.95274,1.24195,0.43184,0.50817,0.46057,0.17209,2.13681,1.50083,1.95904,0.002604,0.002604,0.002604
42,305.218,1.43914,1.00695,1.27916,0.64278,0.55751,0.5701,0.30055,1.77217,1.4894,1.66109,0.0025941,0.0025941,0.0025941
43,312.041,1.36819,0.93416,1.25687,0.54858,0.56533,0.53755,0.28581,1.60315,1.35183,1.519,0.0025842,0.0025842,0.0025842
44,318.943,1.38409,0.95461,1.26435,0.6392,0.46113,0.53773,0.24398,1.82103,1.50534,1.69837,0.0025743,0.0025743,0.0025743
45,325.842,1.38012,0.92412,1.27115,0.64164,0.55944,0.56755,0.28093,1.88447,1.21832,1.7509,0.0025644,0.0025644,0.0025644
46,332.595,1.37155,0.90969,1.25187,0.72384,0.53896,0.62415,0.34247,1.56516,1.07332,1.4922,0.0025545,0.0025545,0.0025545
